Tweet,Label,tweet_tokens,tweet_freq_dist,tweet_normalized,token_stop_word,tweet_stemming
aniesintoleran nanies baswedan tak lagi memiliki integritas dan kredibilitas sebagai seorang pemimpin httpstco,0,"['aniesintoleran', 'nanies', 'baswedan', 'tak', 'lagi', 'memiliki', 'integritas', 'dan', 'kredibilitas', 'sebagai', 'seorang', 'pemimpin', 'httpstco']",<FreqDist with 13 samples and 13 outcomes>,"['aniesintoleran', 'nanies', 'baswedan', 'tak', 'lagi', 'memiliki', 'integritas', 'dan', 'kredibilitas', 'sebagai', 'seorang', 'pemimpin', 'httpstco']","['aniesintoleran', 'nanies', 'baswedan', 'memiliki', 'integritas', 'kredibilitas', 'pemimpin', 'httpstco']","['aniesintoleran', 'nanies', 'baswedan', 'milik', 'integritas', 'kredibilitas', 'pimpin', 'httpstco']"
alhamdulillah tuntutan jaksa hanya tahun masa percobaan tahun yg artinya sbnrnya jaksa mengakui kalo ahok itu tak bersalah freeahok,0,"['alhamdulillah', 'tuntutan', 'jaksa', 'hanya', 'tahun', 'masa', 'percobaan', 'tahun', 'yg', 'artinya', 'sbnrnya', 'jaksa', 'mengakui', 'kalo', 'ahok', 'itu', 'tak', 'bersalah', 'freeahok']",<FreqDist with 17 samples and 19 outcomes>,"['alhamdulillah', 'tuntutan', 'jaksa', 'hanya', 'tahun', 'masa', 'percobaan', 'tahun', 'yang', 'artinya', 'sbnrnya', 'jaksa', 'mengakui', 'kalo', 'ahok', 'itu', 'tak', 'bersalah', 'freeahok']","['alhamdulillah', 'tuntutan', 'jaksa', 'percobaan', 'sbnrnya', 'jaksa', 'mengakui', 'kalo', 'ahok', 'bersalah', 'freeahok']","['alhamdulillah', 'tuntut', 'jaksa', 'coba', 'sbnrnya', 'jaksa', 'aku', 'kalo', 'ahok', 'salah', 'freeahok']"
kami disini mendulungmu untuk jakarta yg maju bukan hanya ekonomi nya tapi juga prestasi sepakbola nya,0,"['kami', 'disini', 'mendulungmu', 'untuk', 'jakarta', 'yg', 'maju', 'bukan', 'hanya', 'ekonomi', 'nya', 'tapi', 'juga', 'prestasi', 'sepakbola', 'nya']",<FreqDist with 15 samples and 16 outcomes>,"['kami', 'disini', 'mendulungmu', 'untuk', 'jakarta', 'yang', 'maju', 'bukan', 'hanya', 'ekonomi', 'nya', 'tapi', 'juga', 'prestasi', 'sepakbola', 'nya']","['mendulungmu', 'jakarta', 'maju', 'ekonomi', 'nya', 'prestasi', 'sepakbola', 'nya']","['mendulungmu', 'jakarta', 'maju', 'ekonomi', 'nya', 'prestasi', 'sepakbola', 'nya']"
ini pasti salah jokowi ahok dan kafirkafir ateis httpstco,1,"['ini', 'pasti', 'salah', 'jokowi', 'ahok', 'dan', 'kafirkafir', 'ateis', 'httpstco']",<FreqDist with 9 samples and 9 outcomes>,"['ini', 'pasti', 'salah', 'jokowi', 'ahok', 'dan', 'kafirkafir', 'ateis', 'httpstco']","['salah', 'jokowi', 'ahok', 'kafirkafir', 'ateis', 'httpstco']","['salah', 'jokowi', 'ahok', 'kafirkafir', 'ateis', 'httpstco']"
biar aja biar tai nya kena bapak lo itu ya loh tuh kan gak suka sm ahok jadi biar loh sm bpk loh sm ibu loh kena tai nya,1,"['biar', 'aja', 'biar', 'tai', 'nya', 'kena', 'bapak', 'lo', 'itu', 'ya', 'loh', 'tuh', 'kan', 'gak', 'suka', 'sm', 'ahok', 'jadi', 'biar', 'loh', 'sm', 'bpk', 'loh', 'sm', 'ibu', 'loh', 'kena', 'tai', 'nya']",<FreqDist with 19 samples and 29 outcomes>,"['biar', 'aja', 'biar', 'tai', 'nya', 'kena', 'bapak', 'lo', 'itu', 'ya', 'loh', 'tuh', 'kan', 'gak', 'suka', 'sm', 'ahok', 'jadi', 'biar', 'loh', 'sm', 'bapak', 'loh', 'sm', 'ibu', 'loh', 'kena', 'tai', 'nya']","['biar', 'aja', 'biar', 'tai', 'nya', 'kena', 'lo', 'ya', 'loh', 'tuh', 'gak', 'suka', 'sm', 'ahok', 'biar', 'loh', 'sm', 'loh', 'sm', 'loh', 'kena', 'tai', 'nya']","['biar', 'aja', 'biar', 'tai', 'nya', 'kena', 'lo', 'ya', 'loh', 'tuh', 'gak', 'suka', 'sm', 'ahok', 'biar', 'loh', 'sm', 'loh', 'sm', 'loh', 'kena', 'tai', 'nya']"
rt bungwinar angin memporakporandakan basis pemenangan si penista agamacililitannya alloh ampuni kaminjakartabanjir,1,"['rt', 'bungwinar', 'angin', 'memporakporandakan', 'basis', 'pemenangan', 'si', 'penista', 'agamacililitannya', 'alloh', 'ampuni', 'kaminjakartabanjir']",<FreqDist with 12 samples and 12 outcomes>,"['rt', 'bungwinar', 'angin', 'memporakporandakan', 'basis', 'pemenangan', 'si', 'penista', 'agamacililitannya', 'alloh', 'ampuni', 'kaminjakartabanjir']","['rt', 'bungwinar', 'angin', 'memporakporandakan', 'basis', 'pemenangan', 'si', 'penista', 'agamacililitannya', 'alloh', 'ampuni', 'kaminjakartabanjir']","['rt', 'bungwinar', 'angin', 'memporakporandakan', 'basis', 'menang', 'si', 'nista', 'agamacililitannya', 'alloh', 'ampun', 'kaminjakartabanjir']"
rt prestasi ahok nselain mjadi mafia koruptor penista agama dirinya bhasil tenggelamkan jkt melalui congoran cebon,1,"['rt', 'prestasi', 'ahok', 'nselain', 'mjadi', 'mafia', 'koruptor', 'penista', 'agama', 'dirinya', 'bhasil', 'tenggelamkan', 'jkt', 'melalui', 'congoran', 'cebon']",<FreqDist with 16 samples and 16 outcomes>,"['rt', 'prestasi', 'ahok', 'nselain', 'mjadi', 'mafia', 'koruptor', 'penista', 'agama', 'dirinya', 'bhasil', 'tenggelamkan', 'jkt', 'melalui', 'congoran', 'cebon']","['rt', 'prestasi', 'ahok', 'nselain', 'mjadi', 'mafia', 'koruptor', 'penista', 'agama', 'bhasil', 'tenggelamkan', 'jkt', 'congoran', 'cebon']","['rt', 'prestasi', 'ahok', 'nselain', 'mjadi', 'mafia', 'koruptor', 'nista', 'agama', 'bhasil', 'tenggelam', 'jkt', 'congor', 'cebon']"
ulama kompak nyatakan harampemimpinkafir pilih ahok murtad,1,"['ulama', 'kompak', 'nyatakan', 'harampemimpinkafir', 'pilih', 'ahok', 'murtad']",<FreqDist with 7 samples and 7 outcomes>,"['ulama', 'kompak', 'nyatakan', 'harampemimpinkafir', 'pilih', 'ahok', 'murtad']","['ulama', 'kompak', 'nyatakan', 'harampemimpinkafir', 'pilih', 'ahok', 'murtad']","['ulama', 'kompak', 'nyata', 'harampemimpinkafir', 'pilih', 'ahok', 'murtad']"
kau pendikan tinggi tapi bodohgk ada larang bawa agamabiar orang islam yg di bayar ahok sadar gk jadi milih ahok gla,1,"['kau', 'pendikan', 'tinggi', 'tapi', 'bodohgk', 'ada', 'larang', 'bawa', 'agamabiar', 'orang', 'islam', 'yg', 'di', 'bayar', 'ahok', 'sadar', 'gk', 'jadi', 'milih', 'ahok', 'gla']",<FreqDist with 20 samples and 21 outcomes>,"['kau', 'pendikan', 'tinggi', 'tapi', 'bodohgk', 'ada', 'larang', 'bawa', 'agamabiar', 'orang', 'islam', 'yang', 'di', 'bayar', 'ahok', 'sadar', 'gk', 'jadi', 'milih', 'ahok', 'gla']","['kau', 'pendikan', 'bodohgk', 'larang', 'bawa', 'agamabiar', 'orang', 'islam', 'bayar', 'ahok', 'sadar', 'gk', 'milih', 'ahok', 'gla']","['kau', 'dik', 'bodohgk', 'larang', 'bawa', 'agamabiar', 'orang', 'islam', 'bayar', 'ahok', 'sadar', 'gk', 'milih', 'ahok', 'gla']"
indopoints di tanah abang cina udah mulai resah dan stres si penista agama dan pilkada pasar jd sepi sepi sampai minggu lg ha ha,1,"['indopoints', 'di', 'tanah', 'abang', 'cina', 'udah', 'mulai', 'resah', 'dan', 'stres', 'si', 'penista', 'agama', 'dan', 'pilkada', 'pasar', 'jd', 'sepi', 'sepi', 'sampai', 'minggu', 'lg', 'ha', 'ha']",<FreqDist with 21 samples and 24 outcomes>,"['indopoints', 'di', 'tanah', 'abang', 'cina', 'udah', 'mulai', 'resah', 'dan', 'stres', 'si', 'penista', 'agama', 'dan', 'pilkada', 'pasar', 'jd', 'sepi', 'sepi', 'sampai', 'minggu', 'lg', 'ha', 'ha']","['indopoints', 'tanah', 'abang', 'cina', 'udah', 'resah', 'stres', 'si', 'penista', 'agama', 'pilkada', 'pasar', 'jd', 'sepi', 'sepi', 'minggu', 'lg', 'ha', 'ha']","['indopoints', 'tanah', 'abang', 'cina', 'udah', 'resah', 'stres', 'si', 'nista', 'agama', 'pilkada', 'pasar', 'jd', 'sepi', 'sepi', 'minggu', 'lg', 'ha', 'ha']"
investigatorri betul dan semua pihak yg menentang si cina kafir ahok akan di kriminalisasi oleh polisi dgn smua rekayasa hukum nya,1,"['investigatorri', 'betul', 'dan', 'semua', 'pihak', 'yg', 'menentang', 'si', 'cina', 'kafir', 'ahok', 'akan', 'di', 'kriminalisasi', 'oleh', 'polisi', 'dgn', 'smua', 'rekayasa', 'hukum', 'nya']",<FreqDist with 21 samples and 21 outcomes>,"['investigatorri', 'betul', 'dan', 'semua', 'pihak', 'yang', 'menentang', 'si', 'cina', 'kafir', 'ahok', 'akan', 'di', 'kriminalisasi', 'oleh', 'polisi', 'dgn', 'smua', 'rekayasa', 'hukum', 'nya']","['investigatorri', 'menentang', 'si', 'cina', 'kafir', 'ahok', 'kriminalisasi', 'polisi', 'dgn', 'smua', 'rekayasa', 'hukum', 'nya']","['investigatorri', 'tentang', 'si', 'cina', 'kafir', 'ahok', 'kriminalisasi', 'polisi', 'dgn', 'smua', 'rekayasa', 'hukum', 'nya']"
saya ga habis pikir kenapa fanboy ahok bego bego ya pada ga ngerti sejarah gampang kejebak iklan maaf ya,1,"['saya', 'ga', 'habis', 'pikir', 'kenapa', 'fanboy', 'ahok', 'bego', 'bego', 'ya', 'pada', 'ga', 'ngerti', 'sejarah', 'gampang', 'kejebak', 'iklan', 'maaf', 'ya']",<FreqDist with 16 samples and 19 outcomes>,"['saya', 'ga', 'habis', 'pikir', 'kenapa', 'fanboy', 'ahok', 'bego', 'bego', 'ya', 'pada', 'ga', 'ngerti', 'sejarah', 'gampang', 'kejebak', 'iklan', 'maaf', 'ya']","['ga', 'habis', 'pikir', 'fanboy', 'ahok', 'bego', 'bego', 'ya', 'ga', 'ngerti', 'sejarah', 'gampang', 'kejebak', 'iklan', 'maaf', 'ya']","['ga', 'habis', 'pikir', 'fanboy', 'ahok', 'bego', 'bego', 'ya', 'ga', 'ngerti', 'sejarah', 'gampang', 'jebak', 'iklan', 'maaf', 'ya']"
lebih baik pilih ahok drpd pilih yg se iman tp koruptor dn munafik bodoh kau,1,"['lebih', 'baik', 'pilih', 'ahok', 'drpd', 'pilih', 'yg', 'se', 'iman', 'tp', 'koruptor', 'dn', 'munafik', 'bodoh', 'kau']",<FreqDist with 14 samples and 15 outcomes>,"['lebih', 'baik', 'pilih', 'ahok', 'drpd', 'pilih', 'yang', 'se', 'iman', 'tp', 'koruptor', 'dn', 'munafik', 'bodoh', 'kau']","['pilih', 'ahok', 'drpd', 'pilih', 'iman', 'tp', 'koruptor', 'dn', 'munafik', 'bodoh', 'kau']","['pilih', 'ahok', 'drpd', 'pilih', 'iman', 'tp', 'koruptor', 'dn', 'munafik', 'bodoh', 'kau']"
ahok si penghina al quran dan ulama ini selalu bersikap menjijikkan yaitu sok suci dan merasa paling benar httpstco,1,"['ahok', 'si', 'penghina', 'al', 'quran', 'dan', 'ulama', 'ini', 'selalu', 'bersikap', 'menjijikkan', 'yaitu', 'sok', 'suci', 'dan', 'merasa', 'paling', 'benar', 'httpstco']",<FreqDist with 18 samples and 19 outcomes>,"['ahok', 'si', 'penghina', 'al', 'quran', 'dan', 'ulama', 'ini', 'selalu', 'bersikap', 'menjijikkan', 'yaitu', 'sok', 'suci', 'dan', 'merasa', 'paling', 'benar', 'httpstco']","['ahok', 'si', 'penghina', 'al', 'quran', 'ulama', 'bersikap', 'menjijikkan', 'sok', 'suci', 'httpstco']","['ahok', 'si', 'hina', 'al', 'quran', 'ulama', 'sikap', 'jijik', 'sok', 'suci', 'httpstco']"
ayo umat islam yg pinter jgn percaya klo aksi tdk ada hubungannya dgn pilkada pihak ahy yg bayar anies yg untung,1,"['ayo', 'umat', 'islam', 'yg', 'pinter', 'jgn', 'percaya', 'klo', 'aksi', 'tdk', 'ada', 'hubungannya', 'dgn', 'pilkada', 'pihak', 'ahy', 'yg', 'bayar', 'anies', 'yg', 'untung']",<FreqDist with 19 samples and 21 outcomes>,"['ayo', 'umat', 'islam', 'yang', 'pinter', 'jangan', 'percaya', 'klo', 'aksi', 'tidak', 'ada', 'hubungannya', 'dgn', 'pilkada', 'pihak', 'ahy', 'yang', 'bayar', 'anies', 'yang', 'untung']","['ayo', 'umat', 'islam', 'pinter', 'percaya', 'klo', 'aksi', 'hubungannya', 'dgn', 'pilkada', 'ahy', 'bayar', 'anies', 'untung']","['ayo', 'umat', 'islam', 'pinter', 'percaya', 'klo', 'aksi', 'hubung', 'dgn', 'pilkada', 'ahy', 'bayar', 'anies', 'untung']"
debatfinalpilkadajkt mampuuuusssssss mpok silvy,1,"['debatfinalpilkadajkt', 'mampuuuusssssss', 'mpok', 'silvy']",<FreqDist with 4 samples and 4 outcomes>,"['debatfinalpilkadajkt', 'mampuuuusssssss', 'mpok', 'silvy']","['debatfinalpilkadajkt', 'mampuuuusssssss', 'mpok', 'silvy']","['debatfinalpilkadajkt', 'mampuuuusssssss', 'mpok', 'silvy']"
hidup china komunis httpstco,1,"['hidup', 'china', 'komunis', 'httpstco']",<FreqDist with 4 samples and 4 outcomes>,"['hidup', 'china', 'komunis', 'httpstco']","['hidup', 'china', 'komunis', 'httpstco']","['hidup', 'china', 'komunis', 'httpstco']"
ini tuh kesalahan jokowi dan ahok si babi ateis httpstco,1,"['ini', 'tuh', 'kesalahan', 'jokowi', 'dan', 'ahok', 'si', 'babi', 'ateis', 'httpstco']",<FreqDist with 10 samples and 10 outcomes>,"['ini', 'tuh', 'kesalahan', 'jokowi', 'dan', 'ahok', 'si', 'babi', 'ateis', 'httpstco']","['tuh', 'kesalahan', 'jokowi', 'ahok', 'si', 'babi', 'ateis', 'httpstco']","['tuh', 'salah', 'jokowi', 'ahok', 'si', 'babi', 'ateis', 'httpstco']"
kalo ahok menang pilkada bikin video sex bareng anaknya dong tan httpstco,1,"['kalo', 'ahok', 'menang', 'pilkada', 'bikin', 'video', 'sex', 'bareng', 'anaknya', 'dong', 'tan', 'httpstco']",<FreqDist with 12 samples and 12 outcomes>,"['kalo', 'ahok', 'menang', 'pilkada', 'bikin', 'video', 'sex', 'bareng', 'anaknya', 'dong', 'tan', 'httpstco']","['kalo', 'ahok', 'menang', 'pilkada', 'bikin', 'video', 'sex', 'bareng', 'anaknya', 'tan', 'httpstco']","['kalo', 'ahok', 'menang', 'pilkada', 'bikin', 'video', 'sex', 'bareng', 'anak', 'tan', 'httpstco']"
keluarga besar kami yang berdomisili di jakarta tidak pilih ahok httpstcogzkzftpvcw suara ulama bulat harampilihahok jangangolput,1,"['keluarga', 'besar', 'kami', 'yang', 'berdomisili', 'di', 'jakarta', 'tidak', 'pilih', 'ahok', 'httpstcogzkzftpvcw', 'suara', 'ulama', 'bulat', 'harampilihahok', 'jangangolput']",<FreqDist with 16 samples and 16 outcomes>,"['keluarga', 'besar', 'kami', 'yang', 'berdomisili', 'di', 'jakarta', 'tidak', 'pilih', 'ahok', 'httpstcogzkzftpvcw', 'suara', 'ulama', 'bulat', 'harampilihahok', 'jangangolput']","['keluarga', 'berdomisili', 'jakarta', 'pilih', 'ahok', 'httpstcogzkzftpvcw', 'suara', 'ulama', 'bulat', 'harampilihahok', 'jangangolput']","['keluarga', 'domisili', 'jakarta', 'pilih', 'ahok', 'httpstcogzkzftpvcw', 'suara', 'ulama', 'bulat', 'harampilihahok', 'jangangolput']"
ketutunan cina dari luar kota dan pulau mulai kejakarta mau coblos ahok dengan ktp aspal dari kamboja,1,"['ketutunan', 'cina', 'dari', 'luar', 'kota', 'dan', 'pulau', 'mulai', 'kejakarta', 'mau', 'coblos', 'ahok', 'dengan', 'ktp', 'aspal', 'dari', 'kamboja']",<FreqDist with 16 samples and 17 outcomes>,"['ketutunan', 'cina', 'dari', 'luar', 'kota', 'dan', 'pulau', 'mulai', 'kejakarta', 'mau', 'coblos', 'ahok', 'dengan', 'ktp', 'aspal', 'dari', 'kamboja']","['ketutunan', 'cina', 'kota', 'pulau', 'kejakarta', 'coblos', 'ahok', 'ktp', 'aspal', 'kamboja']","['ketutunan', 'cina', 'kota', 'pulau', 'kejakarta', 'coblos', 'ahok', 'ktp', 'aspal', 'kamboja']"
rt indopoints china babi china malingnusirchina httpstco,1,"['rt', 'indopoints', 'china', 'babi', 'china', 'malingnusirchina', 'httpstco']",<FreqDist with 6 samples and 7 outcomes>,"['rt', 'indopoints', 'china', 'babi', 'china', 'malingnusirchina', 'httpstco']","['rt', 'indopoints', 'china', 'babi', 'china', 'malingnusirchina', 'httpstco']","['rt', 'indopoints', 'china', 'babi', 'china', 'malingnusirchina', 'httpstco']"
rt masih mau memilih agussylvinanaknya sby dan keluarga koruptornblusukanahoknberjamaahcoblospecinya,1,"['rt', 'masih', 'mau', 'memilih', 'agussylvinanaknya', 'sby', 'dan', 'keluarga', 'koruptornblusukanahoknberjamaahcoblospecinya']",<FreqDist with 9 samples and 9 outcomes>,"['rt', 'masih', 'mau', 'memilih', 'agussylvinanaknya', 'sby', 'dan', 'keluarga', 'koruptornblusukanahoknberjamaahcoblospecinya']","['rt', 'memilih', 'agussylvinanaknya', 'sby', 'keluarga', 'koruptornblusukanahoknberjamaahcoblospecinya']","['rt', 'pilih', 'agussylvinanaknya', 'sby', 'keluarga', 'koruptornblusukanahoknberjamaahcoblospecinya']"
tangkap ahok dan klompok nya yg melakukan pemalsuan ktp karna merupakan penghiyanat bagi bangsa dan negara,1,"['tangkap', 'ahok', 'dan', 'klompok', 'nya', 'yg', 'melakukan', 'pemalsuan', 'ktp', 'karna', 'merupakan', 'penghiyanat', 'bagi', 'bangsa', 'dan', 'negara']",<FreqDist with 15 samples and 16 outcomes>,"['tangkap', 'ahok', 'dan', 'klompok', 'nya', 'yang', 'melakukan', 'pemalsuan', 'ktp', 'karna', 'merupakan', 'penghiyanat', 'bagi', 'bangsa', 'dan', 'negara']","['tangkap', 'ahok', 'klompok', 'nya', 'pemalsuan', 'ktp', 'karna', 'penghiyanat', 'bangsa', 'negara']","['tangkap', 'ahok', 'klompok', 'nya', 'palsu', 'ktp', 'karna', 'penghiyanat', 'bangsa', 'negara']"
tangkap ahok sekarang juga share jika setuju,1,"['tangkap', 'ahok', 'sekarang', 'juga', 'share', 'jika', 'setuju']",<FreqDist with 7 samples and 7 outcomes>,"['tangkap', 'ahok', 'sekarang', 'juga', 'share', 'jika', 'setuju']","['tangkap', 'ahok', 'share', 'setuju']","['tangkap', 'ahok', 'share', 'tuju']"
sayang sekali bangsa ini paling jago kalau merasarasa yg mendukung pak ahok merasa paling benar yg mendukung mas anies merasa paling suci,1,"['sayang', 'sekali', 'bangsa', 'ini', 'paling', 'jago', 'kalau', 'merasarasa', 'yg', 'mendukung', 'pak', 'ahok', 'merasa', 'paling', 'benar', 'yg', 'mendukung', 'mas', 'anies', 'merasa', 'paling', 'suci']",<FreqDist with 17 samples and 22 outcomes>,"['sayang', 'sekali', 'bangsa', 'ini', 'paling', 'jago', 'kalau', 'merasarasa', 'yang', 'mendukung', 'pak', 'ahok', 'merasa', 'paling', 'benar', 'yang', 'mendukung', 'mas', 'anies', 'merasa', 'paling', 'suci']","['sayang', 'bangsa', 'jago', 'merasarasa', 'mendukung', 'ahok', 'mendukung', 'mas', 'anies', 'suci']","['sayang', 'bangsa', 'jago', 'merasarasa', 'dukung', 'ahok', 'dukung', 'mas', 'anies', 'suci']"
video ahok menghina agama kristen agama konyol ahokpecahbelahbangsa,1,"['video', 'ahok', 'menghina', 'agama', 'kristen', 'agama', 'konyol', 'ahokpecahbelahbangsa']",<FreqDist with 7 samples and 8 outcomes>,"['video', 'ahok', 'menghina', 'agama', 'kristen', 'agama', 'konyol', 'ahokpecahbelahbangsa']","['video', 'ahok', 'menghina', 'agama', 'kristen', 'agama', 'konyol', 'ahokpecahbelahbangsa']","['video', 'ahok', 'hina', 'agama', 'kristen', 'agama', 'konyol', 'ahokpecahbelahbangsa']"
bukan hanya penista agama bagi jpu ahok pemecah belah bangsa httpstco,1,"['bukan', 'hanya', 'penista', 'agama', 'bagi', 'jpu', 'ahok', 'pemecah', 'belah', 'bangsa', 'httpstco']",<FreqDist with 11 samples and 11 outcomes>,"['bukan', 'hanya', 'penista', 'agama', 'bagi', 'jpu', 'ahok', 'pemecah', 'belah', 'bangsa', 'httpstco']","['penista', 'agama', 'jpu', 'ahok', 'pemecah', 'belah', 'bangsa', 'httpstco']","['nista', 'agama', 'jpu', 'ahok', 'pecah', 'belah', 'bangsa', 'httpstco']"
mbak sylviana please anda sehat debatfinalpilkadajkt perjuanganbelumselesai,1,"['mbak', 'sylviana', 'please', 'anda', 'sehat', 'debatfinalpilkadajkt', 'perjuanganbelumselesai']",<FreqDist with 7 samples and 7 outcomes>,"['mbak', 'sylviana', 'please', 'anda', 'sehat', 'debatfinalpilkadajkt', 'perjuanganbelumselesai']","['mbak', 'sylviana', 'please', 'sehat', 'debatfinalpilkadajkt', 'perjuanganbelumselesai']","['mbak', 'sylviana', 'please', 'sehat', 'debatfinalpilkadajkt', 'perjuanganbelumselesai']"
nomor sok tau lagi lansung di skak wkwkwk debatfinalpilkadajkt,1,"['nomor', 'sok', 'tau', 'lagi', 'lansung', 'di', 'skak', 'wkwkwk', 'debatfinalpilkadajkt']",<FreqDist with 9 samples and 9 outcomes>,"['nomor', 'sok', 'tahu', 'lagi', 'lansung', 'di', 'skak', 'wkwkwk', 'debatfinalpilkadajkt']","['nomor', 'sok', 'lansung', 'skak', 'wkwkwk', 'debatfinalpilkadajkt']","['nomor', 'sok', 'lansung', 'skak', 'wkwkwk', 'debatfinalpilkadajkt']"
rt ayoo jaga keutuhan nkri tangkap penista agama stopkriminalisasiulama httpstco,1,"['rt', 'ayoo', 'jaga', 'keutuhan', 'nkri', 'tangkap', 'penista', 'agama', 'stopkriminalisasiulama', 'httpstco']",<FreqDist with 10 samples and 10 outcomes>,"['rt', 'ayoo', 'jaga', 'keutuhan', 'nkri', 'tangkap', 'penista', 'agama', 'stopkriminalisasiulama', 'httpstco']","['rt', 'ayoo', 'jaga', 'keutuhan', 'nkri', 'tangkap', 'penista', 'agama', 'stopkriminalisasiulama', 'httpstco']","['rt', 'ayoo', 'jaga', 'utuh', 'nkri', 'tangkap', 'nista', 'agama', 'stopkriminalisasiulama', 'httpstco']"
terlihat salah satu pendukung mafia koruptor dan penista agama para gerombolan banci titot lakukan bidikan ke arah,1,"['terlihat', 'salah', 'satu', 'pendukung', 'mafia', 'koruptor', 'dan', 'penista', 'agama', 'para', 'gerombolan', 'banci', 'titot', 'lakukan', 'bidikan', 'ke', 'arah']",<FreqDist with 17 samples and 17 outcomes>,"['terlihat', 'salah', 'satu', 'pendukung', 'mafia', 'koruptor', 'dan', 'penista', 'agama', 'para', 'gerombolan', 'banci', 'titot', 'lakukan', 'bidikan', 'ke', 'arah']","['salah', 'pendukung', 'mafia', 'koruptor', 'penista', 'agama', 'gerombolan', 'banci', 'titot', 'lakukan', 'bidikan', 'arah']","['salah', 'dukung', 'mafia', 'koruptor', 'nista', 'agama', 'gerombol', 'banci', 'titot', 'laku', 'bidik', 'arah']"
tobat yuk sebelum terlambat biar gerombolan jil aja yg kita doakan konsisten bela kekafiran hingga akhir hayat httpstco,1,"['tobat', 'yuk', 'sebelum', 'terlambat', 'biar', 'gerombolan', 'jil', 'aja', 'yg', 'kita', 'doakan', 'konsisten', 'bela', 'kekafiran', 'hingga', 'akhir', 'hayat', 'httpstco']",<FreqDist with 18 samples and 18 outcomes>,"['tobat', 'yuk', 'sebelum', 'terlambat', 'biar', 'gerombolan', 'jil', 'aja', 'yang', 'kita', 'doakan', 'konsisten', 'bela', 'kekafiran', 'hingga', 'akhir', 'hayat', 'httpstco']","['tobat', 'yuk', 'terlambat', 'biar', 'gerombolan', 'jil', 'aja', 'doakan', 'konsisten', 'bela', 'kekafiran', 'hayat', 'httpstco']","['tobat', 'yuk', 'lambat', 'biar', 'gerombol', 'jil', 'aja', 'doa', 'konsisten', 'bela', 'kafir', 'hayat', 'httpstco']"
rt ustadtengku ya allah jika mereka menempuh curang utk memenangkan si penista agama engkau kirimkanlah malaikat maut utk menyeles,1,"['rt', 'ustadtengku', 'ya', 'allah', 'jika', 'mereka', 'menempuh', 'curang', 'utk', 'memenangkan', 'si', 'penista', 'agama', 'engkau', 'kirimkanlah', 'malaikat', 'maut', 'utk', 'menyeles']",<FreqDist with 18 samples and 19 outcomes>,"['rt', 'ustadtengku', 'ya', 'allah', 'jika', 'mereka', 'menempuh', 'curang', 'utk', 'memenangkan', 'si', 'penista', 'agama', 'engkau', 'kirimkanlah', 'malaikat', 'maut', 'utk', 'menyeles']","['rt', 'ustadtengku', 'ya', 'allah', 'menempuh', 'curang', 'utk', 'memenangkan', 'si', 'penista', 'agama', 'engkau', 'kirimkanlah', 'malaikat', 'maut', 'utk', 'menyeles']","['rt', 'ustadtengku', 'ya', 'allah', 'tempuh', 'curang', 'utk', 'menang', 'si', 'nista', 'agama', 'engkau', 'kirim', 'malaikat', 'maut', 'utk', 'les']"
kebanyakan fitnah nih mpok silvy debatfinalpilkadajkt,1,"['kebanyakan', 'fitnah', 'nih', 'mpok', 'silvy', 'debatfinalpilkadajkt']",<FreqDist with 6 samples and 6 outcomes>,"['kebanyakan', 'fitnah', 'nih', 'mpok', 'silvy', 'debatfinalpilkadajkt']","['kebanyakan', 'fitnah', 'nih', 'mpok', 'silvy', 'debatfinalpilkadajkt']","['banyak', 'fitnah', 'nih', 'mpok', 'silvy', 'debatfinalpilkadajkt']"
fpi pendukung ahok kalah jumlah dengan izin allah kita gusur gubernur koruptor dan penista agama httpstco,1,"['fpi', 'pendukung', 'ahok', 'kalah', 'jumlah', 'dengan', 'izin', 'allah', 'kita', 'gusur', 'gubernur', 'koruptor', 'dan', 'penista', 'agama', 'httpstco']",<FreqDist with 16 samples and 16 outcomes>,"['fpi', 'pendukung', 'ahok', 'kalah', 'jumlah', 'dengan', 'izin', 'allah', 'kita', 'gusur', 'gubernur', 'koruptor', 'dan', 'penista', 'agama', 'httpstco']","['fpi', 'pendukung', 'ahok', 'kalah', 'izin', 'allah', 'gusur', 'gubernur', 'koruptor', 'penista', 'agama', 'httpstco']","['fpi', 'dukung', 'ahok', 'kalah', 'izin', 'allah', 'gusur', 'gubernur', 'koruptor', 'nista', 'agama', 'httpstco']"
jakartabanjir pemimpinnya gak punya akhlak yg baik penista agama httpstcopnegdjmpch,1,"['jakartabanjir', 'pemimpinnya', 'gak', 'punya', 'akhlak', 'yg', 'baik', 'penista', 'agama', 'httpstcopnegdjmpch']",<FreqDist with 10 samples and 10 outcomes>,"['jakartabanjir', 'pemimpinnya', 'gak', 'punya', 'akhlak', 'yang', 'baik', 'penista', 'agama', 'httpstcopnegdjmpch']","['jakartabanjir', 'pemimpinnya', 'gak', 'akhlak', 'penista', 'agama', 'httpstcopnegdjmpch']","['jakartabanjir', 'pimpin', 'gak', 'akhlak', 'nista', 'agama', 'httpstcopnegdjmpch']"
